"Station","Date.UTC.","Amount.mm.","Period.Hrs.","Freq","UTC_date"
"Auckland, North Shore Albany Ews","20150302:0600",0,1,"H",2015-03-02 06:00:00
"Auckland, North Shore Albany Ews","20150303:0600",0,1,"H",2015-03-03 06:00:00
"Auckland, North Shore Albany Ews","20150304:0600",0,1,"H",2015-03-04 06:00:00
"Auckland, North Shore Albany Ews","20150305:0600",0,1,"H",2015-03-05 06:00:00
"Auckland, North Shore Albany Ews","20150306:0600",0,1,"H",2015-03-06 06:00:00
"Auckland, North Shore Albany Ews","20150307:0600",0,1,"H",2015-03-07 06:00:00
"Auckland, North Shore Albany Ews","20150308:0600",0,1,"H",2015-03-08 06:00:00
"Auckland, North Shore Albany Ews","20150309:0600",0,1,"H",2015-03-09 06:00:00
"Auckland, North Shore Albany Ews","20150310:0600",0,1,"H",2015-03-10 06:00:00
"Auckland, North Shore Albany Ews","20150311:0600",0,1,"H",2015-03-11 06:00:00
"Auckland, North Shore Albany Ews","20150312:0600",0,1,"H",2015-03-12 06:00:00
"Auckland, North Shore Albany Ews","20150313:0600",0,1,"H",2015-03-13 06:00:00
"Auckland, North Shore Albany Ews","20150314:0600",0,1,"H",2015-03-14 06:00:00
"Auckland, North Shore Albany Ews","20150315:0600",0,1,"H",2015-03-15 06:00:00
"Auckland, North Shore Albany Ews","20150316:0600",0,1,"H",2015-03-16 06:00:00
"Auckland, North Shore Albany Ews","20150317:0600",0,1,"H",2015-03-17 06:00:00
"Auckland, North Shore Albany Ews","20150318:0600",0,1,"H",2015-03-18 06:00:00
"Auckland, North Shore Albany Ews","20150319:0600",0,1,"H",2015-03-19 06:00:00
"Auckland, North Shore Albany Ews","20150320:0600",0,1,"H",2015-03-20 06:00:00
"Auckland, North Shore Albany Ews","20150321:0600",0,1,"H",2015-03-21 06:00:00
"Auckland, North Shore Albany Ews","20150322:0600",0,1,"H",2015-03-22 06:00:00
"Auckland, North Shore Albany Ews","20150323:0600",0,1,"H",2015-03-23 06:00:00
"Auckland, North Shore Albany Ews","20150324:0600",0,1,"H",2015-03-24 06:00:00
"Auckland, North Shore Albany Ews","20150325:0600",0,1,"H",2015-03-25 06:00:00
"Auckland, North Shore Albany Ews","20150326:0600",2.9,1,"H",2015-03-26 06:00:00
"Auckland, North Shore Albany Ews","20150327:0600",0,1,"H",2015-03-27 06:00:00
"Auckland, North Shore Albany Ews","20150328:0600",0.3,1,"H",2015-03-28 06:00:00
"Auckland, North Shore Albany Ews","20150329:0600",0,1,"H",2015-03-29 06:00:00
"Auckland, North Shore Albany Ews","20150330:0600",0,1,"H",2015-03-30 06:00:00
"Auckland, North Shore Albany Ews","20150331:0600",0,1,"H",2015-03-31 06:00:00
"Auckland, North Shore Albany Ews","20150401:0600",0,1,"H",2015-04-01 06:00:00
"Auckland, North Shore Albany Ews","20150402:0600",0,1,"H",2015-04-02 06:00:00
"Auckland, North Shore Albany Ews","20150403:0600",0,1,"H",2015-04-03 06:00:00
"Auckland, North Shore Albany Ews","20150404:0600",0,1,"H",2015-04-04 06:00:00
"Auckland, North Shore Albany Ews","20150405:0600",0,1,"H",2015-04-05 06:00:00
"Auckland, North Shore Albany Ews","20150406:0600",0,1,"H",2015-04-06 06:00:00
"Auckland, North Shore Albany Ews","20150407:0600",0,1,"H",2015-04-07 06:00:00
"Auckland, North Shore Albany Ews","20150408:0600",0,1,"H",2015-04-08 06:00:00
"Auckland, North Shore Albany Ews","20150409:0600",0,1,"H",2015-04-09 06:00:00
"Auckland, North Shore Albany Ews","20150410:0600",0.1,1,"H",2015-04-10 06:00:00
"Auckland, North Shore Albany Ews","20150411:0600",0,1,"H",2015-04-11 06:00:00
"Auckland, North Shore Albany Ews","20150412:0600",0,1,"H",2015-04-12 06:00:00
"Auckland, North Shore Albany Ews","20150413:0600",0.2,1,"H",2015-04-13 06:00:00
"Auckland, North Shore Albany Ews","20150414:0600",0,1,"H",2015-04-14 06:00:00
"Auckland, North Shore Albany Ews","20150415:0600",0,1,"H",2015-04-15 06:00:00
"Auckland, North Shore Albany Ews","20150416:0600",0,1,"H",2015-04-16 06:00:00
"Auckland, North Shore Albany Ews","20150417:0600",0,1,"H",2015-04-17 06:00:00
"Auckland, North Shore Albany Ews","20150418:0600",0,1,"H",2015-04-18 06:00:00
"Auckland, North Shore Albany Ews","20150419:0600",0,1,"H",2015-04-19 06:00:00
"Auckland, North Shore Albany Ews","20150420:0600",0,1,"H",2015-04-20 06:00:00
"Auckland, North Shore Albany Ews","20150421:0600",0,1,"H",2015-04-21 06:00:00
"Auckland, North Shore Albany Ews","20150422:0600",0,1,"H",2015-04-22 06:00:00
"Auckland, North Shore Albany Ews","20150423:0600",0,1,"H",2015-04-23 06:00:00
"Auckland, North Shore Albany Ews","20150424:0600",0,1,"H",2015-04-24 06:00:00
"Auckland, North Shore Albany Ews","20150425:0600",0,1,"H",2015-04-25 06:00:00
"Auckland, North Shore Albany Ews","20150426:0600",0,1,"H",2015-04-26 06:00:00
"Auckland, North Shore Albany Ews","20150427:0600",0,1,"H",2015-04-27 06:00:00
"Auckland, North Shore Albany Ews","20150428:0600",0,1,"H",2015-04-28 06:00:00
"Auckland, North Shore Albany Ews","20150429:0600",1.5,1,"H",2015-04-29 06:00:00
"Auckland, North Shore Albany Ews","20150430:0600",0,1,"H",2015-04-30 06:00:00
"Auckland, North Shore Albany Ews","20150501:0600",0,1,"H",2015-05-01 06:00:00
"Auckland, North Shore Albany Ews","20150502:0600",0,1,"H",2015-05-02 06:00:00
"Auckland, North Shore Albany Ews","20150503:0600",0,1,"H",2015-05-03 06:00:00
"Auckland, North Shore Albany Ews","20150504:0600",0,1,"H",2015-05-04 06:00:00
"Auckland, North Shore Albany Ews","20150505:0600",0,1,"H",2015-05-05 06:00:00
"Auckland, North Shore Albany Ews","20150506:0600",0,1,"H",2015-05-06 06:00:00
"Auckland, North Shore Albany Ews","20150507:0600",0,1,"H",2015-05-07 06:00:00
"Auckland, North Shore Albany Ews","20150508:0600",0.1,1,"H",2015-05-08 06:00:00
"Auckland, North Shore Albany Ews","20150509:0600",0,1,"H",2015-05-09 06:00:00
"Auckland, North Shore Albany Ews","20150510:0600",0,1,"H",2015-05-10 06:00:00
"Auckland, North Shore Albany Ews","20150511:0600",0,1,"H",2015-05-11 06:00:00
"Auckland, North Shore Albany Ews","20150512:0600",0,1,"H",2015-05-12 06:00:00
"Auckland, North Shore Albany Ews","20150513:0600",0,1,"H",2015-05-13 06:00:00
"Auckland, North Shore Albany Ews","20150514:0600",0,1,"H",2015-05-14 06:00:00
"Auckland, North Shore Albany Ews","20150515:0600",0,1,"H",2015-05-15 06:00:00
"Auckland, North Shore Albany Ews","20150516:0600",0,1,"H",2015-05-16 06:00:00
"Auckland, North Shore Albany Ews","20150517:0600",0,1,"H",2015-05-17 06:00:00
"Auckland, North Shore Albany Ews","20150518:0600",0,1,"H",2015-05-18 06:00:00
"Auckland, North Shore Albany Ews","20150519:0600",0,1,"H",2015-05-19 06:00:00
"Auckland, North Shore Albany Ews","20150520:0600",0,1,"H",2015-05-20 06:00:00
"Auckland, North Shore Albany Ews","20150521:0600",0,1,"H",2015-05-21 06:00:00
"Auckland, North Shore Albany Ews","20150522:0600",0,1,"H",2015-05-22 06:00:00
"Auckland, North Shore Albany Ews","20150523:0600",9,1,"H",2015-05-23 06:00:00
"Auckland, North Shore Albany Ews","20150524:0600",1.1,1,"H",2015-05-24 06:00:00
"Auckland, North Shore Albany Ews","20150525:0600",0.2,1,"H",2015-05-25 06:00:00
"Auckland, North Shore Albany Ews","20150526:0600",0.3,1,"H",2015-05-26 06:00:00
"Auckland, North Shore Albany Ews","20150527:0600",0,1,"H",2015-05-27 06:00:00
"Auckland, North Shore Albany Ews","20150528:0600",0,1,"H",2015-05-28 06:00:00
"Auckland, North Shore Albany Ews","20150529:0600",0,1,"H",2015-05-29 06:00:00
"Auckland, North Shore Albany Ews","20150530:0600",0,1,"H",2015-05-30 06:00:00
"Auckland, North Shore Albany Ews","20150531:0600",0,1,"H",2015-05-31 06:00:00
"Auckland, North Shore Albany Ews","20150601:0600",0,1,"H",2015-06-01 06:00:00
"Auckland, North Shore Albany Ews","20150602:0600",2.7,1,"H",2015-06-02 06:00:00
"Auckland, North Shore Albany Ews","20150603:0600",0.2,1,"H",2015-06-03 06:00:00
"Auckland, North Shore Albany Ews","20150604:0600",0,1,"H",2015-06-04 06:00:00
"Auckland, North Shore Albany Ews","20150605:0600",0.1,1,"H",2015-06-05 06:00:00
"Auckland, North Shore Albany Ews","20150606:0600",0,1,"H",2015-06-06 06:00:00
"Auckland, North Shore Albany Ews","20150607:0600",0,1,"H",2015-06-07 06:00:00
"Auckland, North Shore Albany Ews","20150608:0600",0,1,"H",2015-06-08 06:00:00
"Auckland, North Shore Albany Ews","20150609:0600",0,1,"H",2015-06-09 06:00:00
"Auckland, North Shore Albany Ews","20150610:0600",0,1,"H",2015-06-10 06:00:00
"Auckland, North Shore Albany Ews","20150611:0600",0,1,"H",2015-06-11 06:00:00
"Auckland, North Shore Albany Ews","20150612:0600",0.5,1,"H",2015-06-12 06:00:00
"Auckland, North Shore Albany Ews","20150613:0600",0,1,"H",2015-06-13 06:00:00
"Auckland, North Shore Albany Ews","20150614:0600",0.3,1,"H",2015-06-14 06:00:00
"Auckland, North Shore Albany Ews","20150615:0600",0,1,"H",2015-06-15 06:00:00
"Auckland, North Shore Albany Ews","20150616:0600",0,1,"H",2015-06-16 06:00:00
"Auckland, North Shore Albany Ews","20150617:0600",0,1,"H",2015-06-17 06:00:00
"Auckland, North Shore Albany Ews","20150618:0600",0,1,"H",2015-06-18 06:00:00
"Auckland, North Shore Albany Ews","20150619:0600",0,1,"H",2015-06-19 06:00:00
"Auckland, North Shore Albany Ews","20150620:0600",0.2,1,"H",2015-06-20 06:00:00
"Auckland, North Shore Albany Ews","20150621:0600",0,1,"H",2015-06-21 06:00:00
"Auckland, North Shore Albany Ews","20150622:0600",0,1,"H",2015-06-22 06:00:00
"Auckland, North Shore Albany Ews","20150623:0600",0,1,"H",2015-06-23 06:00:00
"Auckland, North Shore Albany Ews","20150624:0600",0,1,"H",2015-06-24 06:00:00
"Auckland, North Shore Albany Ews","20150625:0600",0,1,"H",2015-06-25 06:00:00
"Auckland, North Shore Albany Ews","20150626:0600",0,1,"H",2015-06-26 06:00:00
"Auckland, North Shore Albany Ews","20150627:0600",0,1,"H",2015-06-27 06:00:00
"Auckland, North Shore Albany Ews","20150628:0600",0,1,"H",2015-06-28 06:00:00
"Auckland, North Shore Albany Ews","20150629:0600",0,1,"H",2015-06-29 06:00:00
"Auckland, North Shore Albany Ews","20150630:0600",0,1,"H",2015-06-30 06:00:00
"Auckland, North Shore Albany Ews","20150701:0600",0,1,"H",2015-07-01 06:00:00
"Auckland, North Shore Albany Ews","20150702:0600",0,1,"H",2015-07-02 06:00:00
"Auckland, North Shore Albany Ews","20150703:0600",0.3,1,"H",2015-07-03 06:00:00
"Auckland, North Shore Albany Ews","20150704:0600",0,1,"H",2015-07-04 06:00:00
"Auckland, North Shore Albany Ews","20150705:0600",0,1,"H",2015-07-05 06:00:00
"Auckland, North Shore Albany Ews","20150706:0600",0,1,"H",2015-07-06 06:00:00
"Auckland, North Shore Albany Ews","20150707:0600",0.2,1,"H",2015-07-07 06:00:00
"Auckland, North Shore Albany Ews","20150708:0600",0,1,"H",2015-07-08 06:00:00
"Auckland, North Shore Albany Ews","20150709:0600",0,1,"H",2015-07-09 06:00:00
"Auckland, North Shore Albany Ews","20150710:0600",0,1,"H",2015-07-10 06:00:00
"Auckland, North Shore Albany Ews","20150711:0600",0,1,"H",2015-07-11 06:00:00
"Auckland, North Shore Albany Ews","20150712:0600",0,1,"H",2015-07-12 06:00:00
"Auckland, North Shore Albany Ews","20150713:0600",0,1,"H",2015-07-13 06:00:00
"Auckland, North Shore Albany Ews","20150714:0600",0,1,"H",2015-07-14 06:00:00
"Auckland, North Shore Albany Ews","20150715:0600",1.2,1,"H",2015-07-15 06:00:00
"Auckland, North Shore Albany Ews","20150716:0600",0,1,"H",2015-07-16 06:00:00
"Auckland, North Shore Albany Ews","20150717:0600",0,1,"H",2015-07-17 06:00:00
"Auckland, North Shore Albany Ews","20150718:0600",2.3,1,"H",2015-07-18 06:00:00
"Auckland, North Shore Albany Ews","20150719:0600",0,1,"H",2015-07-19 06:00:00
"Auckland, North Shore Albany Ews","20150720:0600",0,1,"H",2015-07-20 06:00:00
"Auckland, North Shore Albany Ews","20150721:0600",0,1,"H",2015-07-21 06:00:00
"Auckland, North Shore Albany Ews","20150722:0600",0,1,"H",2015-07-22 06:00:00
"Auckland, North Shore Albany Ews","20150723:0600",0,1,"H",2015-07-23 06:00:00
"Auckland, North Shore Albany Ews","20150724:0600",0,1,"H",2015-07-24 06:00:00
"Auckland, North Shore Albany Ews","20150725:0600",0,1,"H",2015-07-25 06:00:00
"Auckland, North Shore Albany Ews","20150726:0600",1,1,"H",2015-07-26 06:00:00
"Auckland, North Shore Albany Ews","20150727:0600",0,1,"H",2015-07-27 06:00:00
"Auckland, North Shore Albany Ews","20150728:0600",0,1,"H",2015-07-28 06:00:00
"Auckland, North Shore Albany Ews","20150729:0600",0,1,"H",2015-07-29 06:00:00
"Auckland, North Shore Albany Ews","20150730:0600",0,1,"H",2015-07-30 06:00:00
"Auckland, North Shore Albany Ews","20150731:0600",0,1,"H",2015-07-31 06:00:00
"Auckland, North Shore Albany Ews","20150801:0600",0,1,"H",2015-08-01 06:00:00
"Auckland, North Shore Albany Ews","20150802:0600",0,1,"H",2015-08-02 06:00:00
"Auckland, North Shore Albany Ews","20150803:0600",0,1,"H",2015-08-03 06:00:00
"Auckland, North Shore Albany Ews","20150804:0600",0,1,"H",2015-08-04 06:00:00
"Auckland, North Shore Albany Ews","20150805:0600",0,1,"H",2015-08-05 06:00:00
"Auckland, North Shore Albany Ews","20150806:0600",0,1,"H",2015-08-06 06:00:00
"Auckland, North Shore Albany Ews","20150807:0600",2.7,1,"H",2015-08-07 06:00:00
"Auckland, North Shore Albany Ews","20150808:0600",0,1,"H",2015-08-08 06:00:00
"Auckland, North Shore Albany Ews","20150809:0600",0,1,"H",2015-08-09 06:00:00
"Auckland, North Shore Albany Ews","20150810:0600",0.9,1,"H",2015-08-10 06:00:00
"Auckland, North Shore Albany Ews","20150811:0600",0,1,"H",2015-08-11 06:00:00
"Auckland, North Shore Albany Ews","20150812:0600",0,1,"H",2015-08-12 06:00:00
"Auckland, North Shore Albany Ews","20150813:0600",0,1,"H",2015-08-13 06:00:00
"Auckland, North Shore Albany Ews","20150814:0600",0.1,1,"H",2015-08-14 06:00:00
"Auckland, North Shore Albany Ews","20150815:0600",0,1,"H",2015-08-15 06:00:00
"Auckland, North Shore Albany Ews","20150816:0600",0,1,"H",2015-08-16 06:00:00
"Auckland, North Shore Albany Ews","20150817:0600",0,1,"H",2015-08-17 06:00:00
"Auckland, North Shore Albany Ews","20150818:0600",1,1,"H",2015-08-18 06:00:00
"Auckland, North Shore Albany Ews","20150819:0600",0.1,1,"H",2015-08-19 06:00:00
"Auckland, North Shore Albany Ews","20150820:0600",0,1,"H",2015-08-20 06:00:00
"Auckland, North Shore Albany Ews","20150821:0600",0,1,"H",2015-08-21 06:00:00
"Auckland, North Shore Albany Ews","20150822:0600",0,1,"H",2015-08-22 06:00:00
"Auckland, North Shore Albany Ews","20150823:0600",0,1,"H",2015-08-23 06:00:00
"Auckland, North Shore Albany Ews","20150824:0600",0,1,"H",2015-08-24 06:00:00
"Auckland, North Shore Albany Ews","20150825:0600",2.7,1,"H",2015-08-25 06:00:00
"Auckland, North Shore Albany Ews","20150826:0600",0,1,"H",2015-08-26 06:00:00
"Auckland, North Shore Albany Ews","20150827:0600",0,1,"H",2015-08-27 06:00:00
"Auckland, North Shore Albany Ews","20150828:0600",0,1,"H",2015-08-28 06:00:00
"Auckland, North Shore Albany Ews","20150829:0600",0,1,"H",2015-08-29 06:00:00
"Auckland, North Shore Albany Ews","20150830:0600",0,1,"H",2015-08-30 06:00:00
"Auckland, North Shore Albany Ews","20150831:0600",0.5,1,"H",2015-08-31 06:00:00
"Auckland, North Shore Albany Ews","20150901:0600",0,1,"H",2015-09-01 06:00:00
"Auckland, North Shore Albany Ews","20150902:0600",0,1,"H",2015-09-02 06:00:00
"Auckland, North Shore Albany Ews","20150903:0600",0.7,1,"H",2015-09-03 06:00:00
"Auckland, North Shore Albany Ews","20150904:0600",0,1,"H",2015-09-04 06:00:00
"Auckland, North Shore Albany Ews","20150905:0600",0,1,"H",2015-09-05 06:00:00
"Auckland, North Shore Albany Ews","20150906:0600",0,1,"H",2015-09-06 06:00:00
"Auckland, North Shore Albany Ews","20150907:0600",0,1,"H",2015-09-07 06:00:00
"Auckland, North Shore Albany Ews","20150908:0600",0,1,"H",2015-09-08 06:00:00
"Auckland, North Shore Albany Ews","20150909:0600",0,1,"H",2015-09-09 06:00:00
"Auckland, North Shore Albany Ews","20150910:0600",0.2,1,"H",2015-09-10 06:00:00
"Auckland, North Shore Albany Ews","20150911:0600",0,1,"H",2015-09-11 06:00:00
"Auckland, North Shore Albany Ews","20150912:0600",0,1,"H",2015-09-12 06:00:00
"Auckland, North Shore Albany Ews","20150913:0600",0,1,"H",2015-09-13 06:00:00
"Auckland, North Shore Albany Ews","20150914:0600",0,1,"H",2015-09-14 06:00:00
"Auckland, North Shore Albany Ews","20150915:0600",0.1,1,"H",2015-09-15 06:00:00
"Auckland, North Shore Albany Ews","20150916:0600",0,1,"H",2015-09-16 06:00:00
"Auckland, North Shore Albany Ews","20150917:0600",0,1,"H",2015-09-17 06:00:00
"Auckland, North Shore Albany Ews","20150918:0600",0,1,"H",2015-09-18 06:00:00
"Auckland, North Shore Albany Ews","20150919:0600",0,1,"H",2015-09-19 06:00:00
"Auckland, North Shore Albany Ews","20150920:0600",0,1,"H",2015-09-20 06:00:00
"Auckland, North Shore Albany Ews","20150921:0600",0,1,"H",2015-09-21 06:00:00
"Auckland, North Shore Albany Ews","20150922:0600",0,1,"H",2015-09-22 06:00:00
"Auckland, North Shore Albany Ews","20150923:0600",0,1,"H",2015-09-23 06:00:00
"Auckland, North Shore Albany Ews","20150924:0600",0,1,"H",2015-09-24 06:00:00
"Auckland, North Shore Albany Ews","20150925:0600",0.5,1,"H",2015-09-25 06:00:00
"Auckland, North Shore Albany Ews","20150926:0600",0,1,"H",2015-09-26 06:00:00
"Auckland, North Shore Albany Ews","20150927:0600",0,1,"H",2015-09-27 06:00:00
"Auckland, North Shore Albany Ews","20150928:0600",0,1,"H",2015-09-28 06:00:00
"Auckland, North Shore Albany Ews","20150929:0600",0,1,"H",2015-09-29 06:00:00
"Auckland, North Shore Albany Ews","20150930:0600",0,1,"H",2015-09-30 06:00:00
"Auckland, North Shore Albany Ews","20151001:0600",0,1,"H",2015-10-01 06:00:00
"Auckland, North Shore Albany Ews","20151002:0600",0,1,"H",2015-10-02 06:00:00
"Auckland, North Shore Albany Ews","20151003:0600",0,1,"H",2015-10-03 06:00:00
"Auckland, North Shore Albany Ews","20151004:0600",0,1,"H",2015-10-04 06:00:00
"Auckland, North Shore Albany Ews","20151005:0600",0,1,"H",2015-10-05 06:00:00
"Auckland, North Shore Albany Ews","20151006:0600",0,1,"H",2015-10-06 06:00:00
"Auckland, North Shore Albany Ews","20151007:0600",0,1,"H",2015-10-07 06:00:00
"Auckland, North Shore Albany Ews","20151008:0600",0,1,"H",2015-10-08 06:00:00
"Auckland, North Shore Albany Ews","20151009:0600",0,1,"H",2015-10-09 06:00:00
"Auckland, North Shore Albany Ews","20151010:0600",0,1,"H",2015-10-10 06:00:00
"Auckland, North Shore Albany Ews","20151011:0600",0,1,"H",2015-10-11 06:00:00
"Auckland, North Shore Albany Ews","20151012:0600",0,1,"H",2015-10-12 06:00:00
"Auckland, North Shore Albany Ews","20151013:0600",0,1,"H",2015-10-13 06:00:00
"Auckland, North Shore Albany Ews","20151014:0600",0,1,"H",2015-10-14 06:00:00
"Auckland, North Shore Albany Ews","20151015:0600",0,1,"H",2015-10-15 06:00:00
"Auckland, North Shore Albany Ews","20151016:0600",0,1,"H",2015-10-16 06:00:00
"Auckland, North Shore Albany Ews","20151017:0600",0,1,"H",2015-10-17 06:00:00
"Auckland, North Shore Albany Ews","20151018:0600",0,1,"H",2015-10-18 06:00:00
"Auckland, North Shore Albany Ews","20151019:0600",0,1,"H",2015-10-19 06:00:00
"Auckland, North Shore Albany Ews","20151020:0600",0,1,"H",2015-10-20 06:00:00
"Auckland, North Shore Albany Ews","20151021:0600",0,1,"H",2015-10-21 06:00:00
"Auckland, North Shore Albany Ews","20151022:0600",0,1,"H",2015-10-22 06:00:00
"Auckland, North Shore Albany Ews","20151023:0600",0,1,"H",2015-10-23 06:00:00
"Auckland, North Shore Albany Ews","20151024:0600",0,1,"H",2015-10-24 06:00:00
"Auckland, North Shore Albany Ews","20151025:0600",0,1,"H",2015-10-25 06:00:00
"Auckland, North Shore Albany Ews","20151026:0600",0,1,"H",2015-10-26 06:00:00
"Auckland, North Shore Albany Ews","20151027:0600",0,1,"H",2015-10-27 06:00:00
"Auckland, North Shore Albany Ews","20151028:0600",0,1,"H",2015-10-28 06:00:00
"Auckland, North Shore Albany Ews","20151029:0600",0,1,"H",2015-10-29 06:00:00
"Auckland, North Shore Albany Ews","20151030:0600",0.9,1,"H",2015-10-30 06:00:00
"Auckland, North Shore Albany Ews","20151031:0600",0,1,"H",2015-10-31 06:00:00
"Auckland, North Shore Albany Ews","20151101:0600",0,1,"H",2015-11-01 06:00:00
"Auckland, North Shore Albany Ews","20151102:0600",0,1,"H",2015-11-02 06:00:00
